from,to,type,count
ughteanabts,fairyxgguk,retweet,1
ughteanabts,hopeworldxx,retweet,1
ughteanabts,innerchiild,retweet,1
ughteanabts,innerjikooks,retweet,1
ughteanabts,jamaisssvu,retweet,1
ughteanabts,jhsoes,retweet,1
ughteanabts,jrgcxs,retweet,1
ughteanabts,kookoopie_,retweet,1
ughteanabts,ksjatmosphere,retweet,1
ughteanabts,kthforshe,retweet,1
ughteanabts,littlemocy,retweet,1
ughteanabts,nthnxprnsa,retweet,1
ughteanabts,oohkimchy,retweet,1
ughteanabts,ot7myluv,retweet,1
ughteanabts,smileygguks,retweet,1
ughteanabts,soobiniekook,retweet,1
ughteanabts,stroberi_matcha,retweet,1
ughteanabts,swtykook,retweet,1
ughteanabts,tannyoes,retweet,1
ughteanabts,xynotaekoo_,retweet,1
ughteanabts,yoonhobiiy,retweet,1
ughyo0nie,bitterkook_97,retweet,1
umme_rossyda,mrazraelsaq,retweet,1
undilae,aloeyou_,reply,1
unfeIixed,taecafe__,reply,1
ungigrab,AgustDka,retweet,1
ungigrab,Dyaay_,retweet,1
ungigrab,JYPsMAKNAE,retweet,1
ungigrab,autumnlvss,retweet,1
ungigrab,bangtanvaa,retweet,1
ungigrab,dalgonau,retweet,1
ungigrab,innawidia,retweet,1
ungigrab,jrgcxs,retweet,1
ungigrab,parkjmbangtan,retweet,1
ungigrab,staaeberry,retweet,1
ungigrab,vnmseptiani,retweet,1
urBoiQintoLLL,frasakeIam,retweet,1
urBoiQintoLLL,ornithogalumm,retweet,1
urfavmatte,ASwwtdh,retweet,1
urfavmatte,EndangS72269992,retweet,1
urfavmatte,HaloAwan,retweet,1
urfavmatte,Sayuae,retweet,1
urfavmatte,fadiyaaa_,retweet,1
urfavmatte,filixeuu,retweet,1
urfavmatte,leaurorabom,retweet,1
urfavmatte,leedaisy___,retweet,1
urfavmatte,pacarnyaminhi,retweet,1
urfavmatte,sehundowoon,retweet,1
urfavmatte,seungyulmenikah,retweet,1
urhopeishobi,Gyugummybears,retweet,1
urhopeishobi,Taelephant02,retweet,1
urhopeishobi,euphoraraina,retweet,1
urhopeishobi,faatiyaaa,retweet,1
urhopeishobi,jiggukxie,retweet,1
urhopeishobi,jktigerflower,retweet,1
urhopeishobi,mintssugarr,retweet,1
urhopeishobi,moonadya_,retweet,1
urhopeishobi,peachimy95,retweet,1
urhopeishobi,vanwhydz,retweet,1
urhopeishobi,wuvbangtans,retweet,1
ursmileyy,Hestyretno1,reply,2
uyonisti96,14O900,retweet,1
uyonisti96,ARMYYOUNGEVER,retweet,1
uyonisti96,AkunHtOneIt,retweet,1
uyonisti96,Annisehun_,retweet,1
uyonisti96,BJEKKKK,retweet,1
uyonisti96,BangtanOt7___,retweet,1
uyonisti96,ChocoBa82882416,retweet,1
uyonisti96,DevyN_Alfiani,retweet,1
uyonisti96,ElisaYuliana13,retweet,1
uyonisti96,EvanCh002,retweet,1
uyonisti96,HHani08,retweet,1
uyonisti96,Imnotchns,retweet,1
uyonisti96,Ineverleaveyouu,retweet,1
uyonisti96,IyellaR,retweet,1
uyonisti96,Jeoonbyy,retweet,1
uyonisti96,Kimchioo_oleole,retweet,1
uyonisti96,Koalaakyuuu1,retweet,1
uyonisti96,Kookieeluvv,retweet,1
uyonisti96,Lllail2,retweet,1
uyonisti96,MeDoo_mulfand,retweet,1
uyonisti96,Micasa002,retweet,1
uyonisti96,NDP22057278,retweet,1
uyonisti96,O9Bbbi,retweet,1
uyonisti96,Oliviahrmwn,retweet,1
uyonisti96,Prettyholeeeeee,retweet,1
uyonisti96,Prokiriansyah,retweet,1
uyonisti96,PuspaArnina,retweet,1
uyonisti96,Regular1314,retweet,1
uyonisti96,Riiinuna97__,retweet,1
uyonisti96,RolindriI,retweet,1
uyonisti96,TAEKOOKIEEESSS,retweet,1
uyonisti96,Tatx21,retweet,1
uyonisti96,Wahyuniaa31,retweet,1
uyonisti96,Yoonhgi,retweet,1
uyonisti96,Zer0clock13,retweet,1
uyonisti96,aa_nadd,retweet,1
uyonisti96,akumagerrr,retweet,1
uyonisti96,alfianti_silvia,retweet,1
uyonisti96,alpacalin,retweet,1
uyonisti96,amelscy12,retweet,1
uyonisti96,aranigit,retweet,1
uyonisti96,arkancandra145,retweet,1
uyonisti96,ayinika2006,retweet,1
uyonisti96,baejaev,retweet,1
uyonisti96,bbangtanxs,retweet,1
uyonisti96,bborayaa,retweet,1
uyonisti96,bbykthh,retweet,1
uyonisti96,bdmtgpdlix,retweet,1
uyonisti96,bemysunlight131,retweet,1
uyonisti96,beomyeochin,retweet,1
uyonisti96,biiiihun,retweet,1
uyonisti96,blueskyoon,retweet,1
uyonisti96,btsarmytnas01,retweet,1
uyonisti96,cahyahafsari,retweet,1
uyonisti96,calegres_,retweet,1
uyonisti96,charlottelabou,retweet,1
uyonisti96,chillnightbae,retweet,1
uyonisti96,chittatoeee,retweet,1
uyonisti96,choseungryeon,retweet,1
uyonisti96,ciihopes,retweet,1
uyonisti96,cin_yoongi,retweet,1
uyonisti96,clooverian,retweet,1
uyonisti96,cryingbabysss,retweet,1
uyonisti96,csyxhxng,retweet,1
uyonisti96,cutiejimii,retweet,1
uyonisti96,dafideff,retweet,1
uyonisti96,dimplejaehyunn,retweet,1
uyonisti96,dudubee_,retweet,1
uyonisti96,dyraraw,retweet,1
uyonisti96,edamnivog,retweet,1
uyonisti96,eichtree,retweet,1
uyonisti96,ekswanit,retweet,1
uyonisti96,ema_weng,retweet,1
uyonisti96,eshilde_10,retweet,1
uyonisti96,eunhyerosie,retweet,1
uyonisti96,eunswangi,retweet,1
uyonisti96,fahmifauzan_A,retweet,1
uyonisti96,fareenarena,retweet,1
uyonisti96,fn0_0xoxo,retweet,1
uyonisti96,forjoshuji,retweet,1
uyonisti96,glaxiez,retweet,1
uyonisti96,guecantikkk,retweet,1
uyonisti96,halfyhn,retweet,1
uyonisti96,heiamalia,retweet,1
uyonisti96,hobiesann,retweet,1
uyonisti96,hooshikie,retweet,1
uyonisti96,hotchocollataee,retweet,1
uyonisti96,huang_amel,retweet,1
uyonisti96,im_yoursxZ,retweet,1
uyonisti96,imerajung,retweet,1
uyonisti96,imy0ourH0PE,retweet,1
uyonisti96,inicicakedua,retweet,1
uyonisti96,irarmdhn_,retweet,1
uyonisti96,isffazyh,retweet,1
uyonisti96,jaehyunrebahan,retweet,1
uyonisti96,jeniccim,retweet,1
uyonisti96,jennaprd1,retweet,1
uyonisti96,jilaakyu,retweet,1
uyonisti96,jiminieilyy,retweet,1
uyonisti96,kimjaegyul,retweet,1
uyonisti96,kimtaeggukim,retweet,1
uyonisti96,kookietri,retweet,1
uyonisti96,kotaylee,retweet,1
uyonisti96,ksjwfu_,retweet,1
uyonisti96,kywpjm95,retweet,1
uyonisti96,larchclematis,retweet,1
uyonisti96,laylights,retweet,1
uyonisti96,liecenieizba,retweet,1
uyonisti96,litlejeykey,retweet,1
uyonisti96,lubiume,retweet,1
uyonisti96,luvchowoodz,retweet,1
uyonisti96,m0nniee_,retweet,1
uyonisti96,mengejarsehun,retweet,1
uyonisti96,minshella09,retweet,1
uyonisti96,mondayhosh,retweet,1
uyonisti96,moonminhd,retweet,1
uyonisti96,moonsouleill,retweet,1
uyonisti96,nadiaptrrrr,retweet,1
uyonisti96,nadjimoct,retweet,1
uyonisti96,ndtrfrz,retweet,1
uyonisti96,neko2096,retweet,1
uyonisti96,nopri_alRizky,retweet,1
uyonisti96,nottheblackeye,retweet,1
uyonisti96,nuranazizah,retweet,1
uyonisti96,orenjiblueyoun,retweet,1
uyonisti96,oryzastvaa,retweet,1
uyonisti96,pengenhangyul,retweet,1
uyonisti96,petrichoradish,retweet,1
uyonisti96,pichan_eonni,retweet,1
uyonisti96,pingupinks,retweet,1
uyonisti96,purnama716,retweet,1
uyonisti96,qlowish,retweet,1
uyonisti96,rieeeee30,retweet,1
uyonisti96,rnvagaaa,retweet,1
uyonisti96,ryzztea,retweet,1
uyonisti96,sanahmaswi,retweet,1
uyonisti96,sastriawan_WDA,retweet,1
uyonisti96,sayhello_to_uni,retweet,1
uyonisti96,sbnfrdll,retweet,1
uyonisti96,sdgcapek,retweet,1
uyonisti96,sehunibaekuni,retweet,1
uyonisti96,sfamzjkrh,retweet,1
uyonisti96,shiningstetic,retweet,1
uyonisti96,siahtaehyung,retweet,1
uyonisti96,sikecilmarmut,retweet,1
uyonisti96,sjeyeonce,retweet,1
uyonisti96,sobatselai,retweet,1
uyonisti96,sylsbll,retweet,1
uyonisti96,taegerawwr,retweet,1
uyonisti96,tanamanijo,retweet,1
uyonisti96,tertamparvisual,retweet,1
uyonisti96,tkjraforever,retweet,1
uyonisti96,urhornybae,retweet,1
uyonisti96,uyonyoun,retweet,1
uyonisti96,vittaee_,retweet,1
uyonisti96,whyttor,retweet,1
uyonisti96,woohanie_,retweet,1
uyonisti96,wufkimingg,retweet,1
uyonisti96,ye0jachinguu,retweet,1
uyonisti96,ykabehlay_,retweet,1
uyonisti96,zeendiayuu,retweet,1
uyonisti96,zkjzd,retweet,1
uyonisti96,zulfionaa,retweet,1
vanbear_,ValKoodi,retweet,1
vanbear_,amBbbyDV,retweet,1
vanbear_,calif0rniaa,retweet,1
vanbear_,dsrlemah,retweet,1
vanbear_,grlynfa,retweet,1
vanbear_,hlgiyana,retweet,1
vanbear_,hobie1301,retweet,1
vanbear_,innawidia,retweet,1
vanbear_,ourthkim,retweet,2
vanbear_,ravnclow,retweet,1
vanbear_,tattaepurple,retweet,1
vanbear_,ttaebie,retweet,1
vanbear_,vantexyh,retweet,1
vantaenie,Babyseokjinn,retweet,1
vantaenie,BojoeMinSuga,retweet,1
vantaenie,Ch0namgyeol,retweet,1
vantaenie,Dyaay_,retweet,1
vantaenie,KQmoomoo,retweet,1
vantaenie,LYS2277,retweet,1
vantaenie,Moonjinminnn,retweet,1
vantaenie,aurantifolias,retweet,1
vantaenie,awiepeachie,retweet,1
vantaenie,bangtangeng,retweet,1
vantaenie,ckjkg,retweet,1
vantaenie,davian_harvi,retweet,1
vantaenie,etaernalinner,retweet,1
vantaenie,glcwins,retweet,1
vantaenie,greenfldstrbrry,retweet,1
vantaenie,greentaeteaa,retweet,1
vantaenie,hiraethereall,retweet,1
vantaenie,hooshikie,retweet,1
vantaenie,imerajung,retweet,1
vantaenie,innerjikooks,retweet,1
vantaenie,jeykeytime,retweet,1
vantaenie,jii_tae,retweet,1
vantaenie,kthforlala2,retweet,1
vantaenie,leostopia,retweet,1
vantaenie,lilbroxj,retweet,1
vantaenie,litaa_m,retweet,1
vantaenie,margarethalevit,retweet,1
vantaenie,moonchildxx94,retweet,1
vantaenie,myAprild,retweet,1
vantaenie,rinerchild,retweet,1
vantaenie,sweet_purplelov,retweet,1
vantaenie,taehyungmni,retweet,1
vantaenie,tan_adinda,retweet,1
vantaenie,vtaexxjj,retweet,1
vantaenie,xysioys,retweet,1
vantaenie,yolobunjimin,retweet,1
vantaenie,youremytimex,retweet,1
vantaenie,yourtime97,retweet,1
vantexyh,95Kimaraa,retweet,1
vantexyh,AsskaJung,retweet,1
vantexyh,Deykolmebaepsae,retweet,1
vantexyh,LoveiSeven_,retweet,1
vantexyh,Malforhope,retweet,1
vantexyh,Nabilaauliaunch,retweet,1
vantexyh,Ntata20,retweet,1
vantexyh,REDDRACULAA,retweet,1
vantexyh,Sdngpyoo_,retweet,1
vantexyh,TAEXIFER,retweet,1
vantexyh,ValKoodi,retweet,1
vantexyh,Vanpeppersgogh,retweet,1
vantexyh,Xxrvl_,retweet,1
vantexyh,Yeontananana,retweet,1
vantexyh,Z3ROCLOCK,retweet,1
vantexyh,ZhyLu_,retweet,1
vantexyh,_kthyunq,retweet,1
vantexyh,avoxaddo,retweet,1
vantexyh,clovdystarss,retweet,1
vantexyh,cutieblvsie,retweet,1
vantexyh,dimplejoonie12,retweet,1
vantexyh,filterughh,retweet,1
vantexyh,halcyon1221,retweet,1
vantexyh,heybr0sist,retweet,1
vantexyh,innerkookiie,retweet,1
vantexyh,istaethic,retweet,1
vantexyh,itsdelluna,retweet,1
vantexyh,itskimkim13,retweet,1
vantexyh,jhopielopelope,retweet,1
vantexyh,jjkiaa,retweet,1
vantexyh,jmkyaebe,retweet,1
vantexyh,jrgcxs,retweet,1
vantexyh,jungsmy,retweet,1
vantexyh,kelinciembull,retweet,1
vantexyh,koobeariel,retweet,1
vantexyh,kookqis_,retweet,1
vantexyh,ksjatmosphere,retweet,1
vantexyh,kthfordis,retweet,1
vantexyh,kthynjniee,retweet,1
vantexyh,laachimolala_,retweet,1
vantexyh,madexxjk,retweet,1
vantexyh,minwhope,retweet,1
vantexyh,moonaddictxx,retweet,1
vantexyh,moonstarjn,retweet,1
vantexyh,mrshobahoba,retweet,1
vantexyh,njoonkim_,retweet,1
vantexyh,oytrux,retweet,1
vantexyh,peaponixx,retweet,1
vantexyh,plumlattae,retweet,1
vantexyh,poundheartae,retweet,1
vantexyh,prideofkims,retweet,1
vantexyh,satophile,retweet,1
vantexyh,scenerylovely,retweet,1
vantexyh,sirendipity__,retweet,1
vantexyh,staegvma,retweet,1
vantexyh,strryseesaw,retweet,1
vantexyh,sugaput,retweet,1
vantexyh,taehyungell,retweet,1
vantexyh,tan_adinda,retweet,1
vantexyh,tkjraforever,retweet,1
vantexyh,ttaebie,retweet,1
vantexyh,ur_gucciboy,retweet,1
vantexyh,vanbear_,retweet,1
vantexyh,vanrteuphoria,retweet,1
vantexyh,vantexyh,retweet,1
vantexyh,vmiinlv,retweet,1
vantexyh,vmintoon,retweet,1
vantexyh,wannafucx,retweet,1
vantexyh,xihobi,retweet,1
vantexyh,xxigrlkth,retweet,1
vantexyh,yooureuphoria,retweet,1
verittae,cookiestet,retweet,3
verittae,iniridaaa,reply,2
vialeycon,Syyjiniif,retweet,1
vialeycon,ValKoodi,retweet,1
vialeycon,ZhwKookie,retweet,1
vialeycon,epiphonney,retweet,1
vialeycon,guavantee,retweet,1
vialeycon,knzshh,retweet,1
vialeycon,printlss,retweet,1
vialeycon,syarandipity__,retweet,1
vialeycon,vialeycon,retweet,1
violinttein,youngsvnn,retweet,1
virgofox_yj99,intannnprmtsr2,retweet,1
vkookssky,crmlattaeee,reply,1
vlachimolalaa,Dyaay_,retweet,1
vlachimolalaa,FirlianaRizki1,retweet,1
vlachimolalaa,deeguline,retweet,1
vlachimolalaa,filtaernity,retweet,1
vlachimolalaa,itsmpaaaa,retweet,1
vlachimolalaa,jiminismylilbee,retweet,1
vlachimolalaa,ksjaddict,retweet,1
vlachimolalaa,lovebeyondbts,retweet,1
vlachimolalaa,mejicshop,retweet,1
vlachimolalaa,moonadya_,retweet,1
vlachimolalaa,vnlaxsj_,retweet,1
vlorentae,SINGLRTYAN,retweet,1
vlorentae,Taegi_Dlast,retweet,1
vlorentae,ValKoodi,retweet,1
vlorentae,anaknyaseokjin,retweet,1
vlorentae,bangtangeng,retweet,1
vlorentae,bunnykoo77,retweet,1
vlorentae,byuliennrzz,retweet,1
vlorentae,decuita,retweet,1
vlorentae,fthisshittt,retweet,1
vlorentae,innerjmxx,retweet,1
vlorentae,jimintothemoon,retweet,1
vlorentae,kjtaekookk,retweet,1
vlorentae,lachimolala_jmn,retweet,1
vlorentae,mejicshop,retweet,1
vlorentae,p00tae,retweet,1
vlorentae,panjinnie4,retweet,1
vlorentae,rainnyandcloudy,retweet,1
vlorentae,sevenchaotic_,retweet,1
vlorentae,suntaeq,retweet,1
vlorentae,theilyjk,retweet,1
vlorentae,unikaron,retweet,1
vminsalien,taetoetiddies,reply,1
vnthenaie,captivvate,retweet,1
vnthenaie,jimiexsky,reply,1
vnthenaie,jsyfee,retweet,1
vnthenaie,kimthxv_,retweet,3
vnthenaie,san_shine98,retweet,1
vnthenaie,seokjinkecil,retweet,1
vnthenaie,taedrugsc,retweet,1
vnthenaie,xiexiekth_,reply,2
vnthenaie,xiexiekth_,retweet,3
voguhes,SukronAdzima,reply,1
vviestr,LouraChristine,retweet,1
vviestr,bbiesyy,retweet,1
vviestr,bunnykoo77,retweet,1
vviestr,cyphrr4,retweet,1
vviestr,fatimahtimmy,retweet,1
vviestr,hobie1301,retweet,1
vviestr,istgkth_,retweet,1
vviestr,jjeonbunny,retweet,1
vviestr,kookqis_,retweet,1
vviestr,m1nlatt3,retweet,1
vviestr,moonjinnnnn,retweet,1
vviestr,scherryssugar,retweet,1
vviestr,seokliarj_,retweet,1
vviestr,taaella,retweet,1
vviestr,vgukies,retweet,1
vvinterkook,taeggif,reply,2
wanghabits,oktanindya22,retweet,1
wawaibnida,DueSinggit,retweet,1
wawaibnida,EkyMin,retweet,1
wawaibnida,Eunzeyeng,retweet,1
wawaibnida,EvanCh002,retweet,1
wawaibnida,awwminhee_,retweet,1
wawaibnida,blueemoment,retweet,1
wawaibnida,chorangyon,retweet,1
wawaibnida,cisaturntae,retweet,1
wawaibnida,cptain_riii,retweet,1
wawaibnida,halfyhn,retweet,1
wawaibnida,hanpyoporeper,retweet,1
wawaibnida,junspoppiin,retweet,1
wawaibnida,keumven9ers,retweet,1
wawaibnida,minimouseu,retweet,1
wawaibnida,minisayangs,retweet,1
wawaibnida,ohmazio_,retweet,1
wawaibnida,pannjin02,retweet,1
wawaibnida,seungyounica,retweet,1
wawaibnida,txt_makemeoleng,retweet,1
wawaibnida,wawaibnida,retweet,1
wawaibnida,woddashin,retweet,1
wawaibnida,yourssang,retweet,1
weirdcheonsa_,DedeRianti2,retweet,1
weirdcheonsa_,a_auliyana,retweet,1
wfnyataehyung,vtaexxjj,reply,1
whangdoodler,FrankMeadows84,retweet,1
whangdoodler,aatu29,retweet,1
whangdoodler,villepoika,retweet,1
whateverrv,Fitria15724521,retweet,1
whateverrv,Lllail2,retweet,1
whateverrv,auliya_2603,retweet,1
whateverrv,diyontil,retweet,1
whateverrv,jeondukkie,retweet,1
whateverrv,kefelixan,retweet,1
whateverrv,kimtaeggukim,retweet,1
whateverrv,pockyunov,retweet,1
whateverrv,rosieepasta,retweet,1
whateverrv,sikecilmarmut,retweet,1
whateverrv,yeourbae,retweet,1
wintaerbxxr,Purnama___,retweet,1
wintaerbxxr,ValKoodi,retweet,1
wintaerbxxr,ZhyLu_,retweet,1
wintaerbxxr,astlantik,retweet,1
wintaerbxxr,aurantifolias,retweet,1
wintaerbxxr,bangtan_jam1,retweet,1
wintaerbxxr,bbytaetaeee,retweet,1
wintaerbxxr,calif0rniaa,retweet,1
wintaerbxxr,chewjupiter,retweet,1
wintaerbxxr,etaernaIIyy,retweet,1
wintaerbxxr,heynananaaa__,retweet,1
wintaerbxxr,iaaknjmn,retweet,1
wintaerbxxr,jhopielopelope,retweet,1
wintaerbxxr,jiminieilyy,retweet,1
wintaerbxxr,jungsmy,retweet,1
wintaerbxxr,kmssseokjin,retweet,1
wintaerbxxr,kukisseo,retweet,1
wintaerbxxr,may_Njel,retweet,1
wintaerbxxr,namjinkidd,retweet,1
wintaerbxxr,sansflwrs,retweet,1
wintaerbxxr,stradvu,retweet,1
wintaerbxxr,sugapoww,retweet,1
wintaerbxxr,taejuicce,retweet,1
wintaerbxxr,taeramisu_,retweet,1
wintaerbxxr,vgukies,retweet,1
wintaerbxxr,wintaerbxxr,retweet,1
wintaerbxxr,wuvbangtans,retweet,1
winterbearyy,LovelyRJ_,retweet,1
winterbearyy,Minnsyugasaa93,retweet,1
winterbearyy,SjimJ,retweet,1
winterbearyy,aphroditethkoo,retweet,1
winterbearyy,jooniebabies,retweet,1
winterbearyy,kthforlala2,retweet,1
winterbearyy,manggo_squash,retweet,1
winterbearyy,mikroorganisme,retweet,1
winterbearyy,nimij_1310,retweet,1
winterbearyy,purpyskyx,retweet,1
winterbearyy,sheryendipity,retweet,1
winterbearyy,urhopeishobi,retweet,1
winterbearyy,vjgold95,retweet,1
wisteriaruu,Adellpc2,retweet,3
wisteriaruu,AnotherAca,retweet,3
wisteriaruu,Azhartaetae,retweet,3
wisteriaruu,Beyondtae02,retweet,3
wisteriaruu,Biskuitmilna1,retweet,3
wisteriaruu,Daystteeaa,retweet,3
wisteriaruu,Fkshni,retweet,3
wisteriaruu,Je_AReum7,retweet,3
wisteriaruu,JeonLuvita,retweet,3
wisteriaruu,LadyBQueeeeeen,retweet,3
wisteriaruu,Liplipelip,retweet,3
wisteriaruu,Moonshoot7,retweet,3
wisteriaruu,PresidentRM_,retweet,3
wisteriaruu,Taegi_Dlast,retweet,3
wisteriaruu,Tataa_twt,retweet,3
wisteriaruu,Vante4D_,retweet,3
wisteriaruu,Vintaegiixx,retweet,3
wisteriaruu,Wonderjjkm,retweet,3
wisteriaruu,YoongiNia_0920,retweet,3
wisteriaruu,aestaehyungg,retweet,3
wisteriaruu,baeliapycutie,retweet,3
wisteriaruu,bangtanseaa,retweet,3
wisteriaruu,beyourlov,retweet,3
wisteriaruu,blossompufft,retweet,3
wisteriaruu,bubblejee_,retweet,3
wisteriaruu,cheesseokjin,retweet,3
wisteriaruu,chiminamon,retweet,3
wisteriaruu,chocolatepas_,retweet,3
wisteriaruu,chotajim_,retweet,3
wisteriaruu,cloudyssx,retweet,3
wisteriaruu,crownforkth,retweet,3
wisteriaruu,ddaaaalgi,retweet,3
wisteriaruu,diian_meii,retweet,3
wisteriaruu,eunwops,retweet,3
wisteriaruu,flowerjungs,retweet,3
wisteriaruu,gyuvvri,retweet,3
wisteriaruu,gyuxthetic,retweet,3
wisteriaruu,haghighug,retweet,3
wisteriaruu,hnzzhr,retweet,3
wisteriaruu,hopeesky_,retweet,3
wisteriaruu,hufflekoo,retweet,3
wisteriaruu,huimangssea,retweet,3
wisteriaruu,imziraa_,retweet,3
wisteriaruu,innerChildNam_7,retweet,3
wisteriaruu,istgkth_,retweet,3
wisteriaruu,iwiclmy,retweet,3
wisteriaruu,j_alenaa,retweet,3
wisteriaruu,jaesixs2,reply,2
wisteriaruu,jekansmjoris_,retweet,3
wisteriaruu,jimidnights_,retweet,3
wisteriaruu,jjkindss,retweet,3
wisteriaruu,jjkyeochin,retweet,3
wisteriaruu,jmini_moni,retweet,3
wisteriaruu,jotaete,retweet,3
wisteriaruu,jungkxxkiees,retweet,3
wisteriaruu,kookjeykey,retweet,3
wisteriaruu,kookouichim,retweet,3
wisteriaruu,korncheese_89,retweet,3
wisteriaruu,kthbabyy,retweet,3
wisteriaruu,kthjn_,retweet,3
wisteriaruu,kthtones,retweet,3
wisteriaruu,kvless,retweet,3
wisteriaruu,lil_boonny,retweet,3
wisteriaruu,lilchimeow,retweet,3
wisteriaruu,liyoonbin,retweet,3
wisteriaruu,loppurplee_,retweet,3
wisteriaruu,lovelysyugar,retweet,3
wisteriaruu,lttlebunnybear,retweet,3
wisteriaruu,minnieujams,retweet,3
wisteriaruu,mochaamint,retweet,3
wisteriaruu,myfllfyyenz,retweet,3
wisteriaruu,nosalixie,retweet,3
wisteriaruu,ntanakkookoo,retweet,3
wisteriaruu,peacxybee,retweet,3
wisteriaruu,pingcherrys,retweet,3
wisteriaruu,pinkeujoonie,retweet,3
wisteriaruu,rainnyandcloudy,retweet,3
wisteriaruu,ricaricamolala,retweet,3
wisteriaruu,rinerchild,retweet,3
wisteriaruu,rizka_olivia1,retweet,3
wisteriaruu,saiakantidaktau,retweet,3
wisteriaruu,seeuegen,retweet,3
wisteriaruu,serendipityjims,retweet,3
wisteriaruu,styyeogld_,retweet,3
wisteriaruu,swtcandii,retweet,3
wisteriaruu,taecvandr,retweet,3
wisteriaruu,taehyunqh,retweet,3
wisteriaruu,taeluvv__,retweet,3
wisteriaruu,taemyang,retweet,3
wisteriaruu,taentacles_,retweet,3
wisteriaruu,tesvokaldulu,retweet,3
wisteriaruu,tiramizucoffe,retweet,3
wisteriaruu,winterkthv,retweet,3
wisteriaruu,wisteriaruu,retweet,3
wisteriaruu,yolobunjimin,retweet,3
wisteriaruu,yoomgiee37,retweet,3
wisteriaruu,yoongiecheeks,retweet,3
wisteriaruu,yoonjimnida,retweet,3
wonwoobestboy,ainazzman,retweet,1
wonwoobestboy,notgguk97,retweet,1
woodazzling,1stpersona,retweet,1
woodazzling,26WOOCHI,retweet,1
woodazzling,Aprianisaa,retweet,1
woodazzling,AtoTheZ__,retweet,1
woodazzling,Kimjeon_nan,retweet,1
woodazzling,Seo_Leeraa,retweet,1
woodazzling,YouknoYunho,retweet,1
woodazzling,_aizwell,retweet,1
woodazzling,ahravers,retweet,1
woodazzling,aicyoun,retweet,1
woodazzling,akufrenchfries,retweet,1
woodazzling,anakorkay,retweet,1
woodazzling,babyjiminiee,retweet,1
woodazzling,babyjunghoo,retweet,1
woodazzling,caxkwe,retweet,1
woodazzling,choigunung_,retweet,1
woodazzling,daxxlinvvhite,retweet,1
woodazzling,diahwati_04,retweet,1
woodazzling,diandraciel,retweet,1
woodazzling,dualitysong,retweet,1
woodazzling,givenchj,retweet,1
woodazzling,halupipell,retweet,1
woodazzling,horrzon,retweet,1
woodazzling,hwailyz,retweet,1
woodazzling,jeongyunhome,retweet,1
woodazzling,jinhyuksbae,retweet,1
woodazzling,jisungtwin,retweet,1
woodazzling,joongxraa,retweet,1
woodazzling,jungwuthinqs,retweet,1
woodazzling,kanghra,retweet,1
woodazzling,kuyaNOTkuyang,retweet,1
woodazzling,kwiyowi,retweet,1
woodazzling,l0vieurself,retweet,1
woodazzling,leetahuenthu,retweet,1
woodazzling,lillatone,retweet,1
woodazzling,lixiejune,retweet,1
woodazzling,mikrokoscmosx,retweet,1
woodazzling,minheeyst,retweet,1
woodazzling,mtmcry_,retweet,1
woodazzling,mxtchavers,retweet,1
woodazzling,nagyeongnim_,retweet,1
woodazzling,nimij_1310,retweet,1
woodazzling,orenjiboyz,retweet,1
woodazzling,oriones_,retweet,1
woodazzling,potatoacheese,retweet,1
woodazzling,rockyeojel,retweet,1
woodazzling,sailorchoi,retweet,1
woodazzling,sannieyoun,retweet,1
woodazzling,seonghwablossom,retweet,1
woodazzling,seonghwarung,retweet,1
woodazzling,sijeuoni,retweet,1
woodazzling,starletmingii,retweet,1
woodazzling,stobeIicake,retweet,1
woodazzling,sugarypump,retweet,1
woodazzling,sxngmngi,retweet,1
woodazzling,syayeah,retweet,1
woodazzling,taetaegyu,retweet,1
woodazzling,tinywin__,retweet,1
woodazzling,triayubintang,retweet,1
woodazzling,wOoreyn,retweet,1
woodazzling,woohonyy,retweet,1
woodazzling,woosoloensis,retweet,1
woodazzling,wooyouuu_,retweet,1
woodazzling,xxstarry_,retweet,1
woodazzling,ydwhshcs,retweet,1
woodazzling,yoshibury,retweet,1
woodazzling,yoursanday,retweet,1
woodazzling,yuhanits_,retweet,1
woodazzling,yummyta_,retweet,1
woodazzling,yunariesan,retweet,1
woodazzling,yungilotions,retweet,1
woodazzling,yunhosenyum,retweet,1
woodazzling,yunsangchu,retweet,1
woodazzling,yuthingq,retweet,1
woolseok,solomonthyn,retweet,1
woosanbaby,ANerandra,retweet,1
woosanbaby,AnnisaKarima20,retweet,1
woosanbaby,JSUNSHIN3,retweet,1
woosanbaby,Mar_iskaaaa,retweet,1
woosanbaby,Seo_Leeraa,retweet,2
woosanbaby,_uyongie,retweet,1
woosanbaby,akubacood,retweet,1
woosanbaby,archievewoo,retweet,1
woosanbaby,atzenth,retweet,1
woosanbaby,awwminhee_,retweet,1
woosanbaby,chamteha99,retweet,1
woosanbaby,chemiqallucid,retweet,1
woosanbaby,chksbrna,retweet,1
woosanbaby,clownfelix,retweet,1
woosanbaby,eideulx,retweet,1
woosanbaby,everysanday,retweet,1
woosanbaby,expectee_,retweet,1
woosanbaby,hermanobagre,retweet,1
woosanbaby,hwaseongbae,retweet,1
woosanbaby,kzyzllaa_,retweet,1
woosanbaby,nagyeongnim_,retweet,1
woosanbaby,ohy0uarenanaa,retweet,1
woosanbaby,potatoacheese,retweet,1
